id_pedido,data_venda,ids_cliente,idade_cliente,produto,categoria,quantidade,valor_unitario,valores_venda,estado,feedback
5344,2036-08-18,362,72,Laptop,Eletrônicos,2,1902.1943663709108,3804.3887327418215,IL,Entrega dentro do prazo previsto.
5345,2036-08-19,441,61,Tablet,Eletrônicos,5,797.0759357688237,3985.3796788441186,NY,Entrega rápida!
5346,2036-08-20,26,52,Tablet,Eletrônicos,5,1223.4840042606895,6117.420021303447,CA,Produto ok.
5347,2036-08-21,25,36,Laptop,Eletrônicos,3,928.1073690801154,2784.322107240346,IL,Sem reclamações.
5348,2036-08-22,394,52,Fone de ouvido,Acessórios,2,1368.073569511342,2736.147139022684,NY,Excelente produto!
5349,2036-08-23,507,68,Laptop,Eletrônicos,3,408.06822229916366,1224.204666897491,FL,Sem reclamações.
5350,2036-08-24,301,68,Fone de ouvido,Acessórios,1,831.2256390389456,831.2256390389456,TX,Qualidade inferior ao anunciado
5351,2036-08-25,339,56,Smartphone,Eletrônicos,5,183.34318810949125,916.7159405474563,FL,Entrega atrasada
5352,2036-08-26,267,46,Tablet,Eletrônicos,1,1216.2977631305264,1216.2977631305264,FL,Produto cumpre o que promete
5353,2036-08-27,461,31,Tablet,Eletrônicos,3,1927.2293122487895,5781.687936746368,FL,Atendimento excepcional.
5354,2036-08-28,693,38,Fone de ouvido,Acessórios,4,139.51770455690223,558.0708182276089,FL,Produto com ótimo custo-benefício.
5355,2036-08-29,456,53,Laptop,Eletrônicos,5,1336.2785477780546,6681.392738890273,TX,Muito satisfeito com a compra.
5356,2036-08-30,360,55,Tablet,Eletrônicos,4,1561.4410290934363,6245.764116373745,CA,Entrega rápida!
5357,2036-08-31,68,31,Fone de ouvido,Acessórios,2,465.56142714637633,931.1228542927527,CA,Muito satisfeito com a compra.
5358,2036-09-01,863,57,Smartphone,Eletrônicos,5,582.4948720686667,2912.4743603433335,NY,Produto com ótimo custo-benefício.
5359,2036-09-02,412,67,Smartphone,Eletrônicos,1,443.08311816806895,443.08311816806895,NY,Entrega rápida!
5360,2036-09-03,971,77,Tablet,Eletrônicos,4,629.9546415187996,2519.8185660751983,IL,Muito satisfeito com a compra.
5361,2036-09-04,491,32,Laptop,Eletrônicos,2,264.66099042707964,529.3219808541593,FL,Atendimento excepcional.
5362,2036-09-05,833,68,Fone de ouvido,Acessórios,5,772.1783490065736,3860.891745032868,FL,Atendimento excepcional.
5363,2036-09-06,49,67,Tablet,Eletrônicos,2,769.4119308630699,1538.8238617261397,TX,Atendimento sem problema
5364,2036-09-07,687,47,Smartphone,Eletrônicos,1,1624.1715403805474,1624.1715403805474,FL,Atendimento excepcional.
5365,2036-09-08,564,64,Laptop,Eletrônicos,5,1611.8687154214008,8059.3435771070035,TX,Sem reclamações.
5366,2036-09-09,102,72,Fone de ouvido,Acessórios,2,1603.6105584532613,3207.2211169065226,IL,Atendimento sem problema
5367,2036-09-10,216,29,Tablet,Eletrônicos,3,1155.7200307769142,3467.1600923307424,NY,Excelente produto!
5368,2036-09-11,438,67,Fone de ouvido,Acessórios,5,685.4673393893523,3427.3366969467615,NY,Arrependido da compra
5369,2036-09-12,700,79,Laptop,Eletrônicos,5,851.3808069808458,4256.904034904229,IL,Produto cumpre o que promete
5370,2036-09-13,569,22,Laptop,Eletrônicos,5,669.5998342860595,3347.9991714302973,IL,Entrega rápida!
5371,2036-09-14,559,44,Smartphone,Eletrônicos,5,1184.7594147124066,5923.797073562033,FL,Produto com ótimo custo-benefício.
5372,2036-09-15,159,32,Laptop,Eletrônicos,3,1879.059286561649,5637.177859684947,NY,Sem reclamações.
5373,2036-09-16,489,43,Tablet,Eletrônicos,1,604.7687289086427,604.7687289086427,CA,Produto com ótimo custo-benefício.
5374,2036-09-17,686,26,Fone de ouvido,Acessórios,3,944.7610444099529,2834.283133229859,IL,Atendimento excepcional.
5375,2036-09-18,242,57,Laptop,Eletrônicos,3,1327.4780137717132,3982.4340413151394,NY,Arrependido da compra
5376,2036-09-19,794,57,Laptop,Eletrônicos,2,1697.1550780013863,3394.3101560027726,NY,Sem reclamações.
5377,2036-09-20,753,52,Tablet,Eletrônicos,4,544.0011452498813,2176.0045809995254,TX,Sem reclamações.
5378,2036-09-21,882,30,Fone de ouvido,Acessórios,4,596.5654044117616,2386.2616176470465,NY,Produto cumpre o que promete
5379,2036-09-22,5,62,Fone de ouvido,Acessórios,2,1776.0727878990756,3552.145575798151,IL,Sem reclamações.
5380,2036-09-23,596,61,Smartphone,Eletrônicos,3,206.5033339723159,619.5100019169477,FL,Atendimento excepcional.
5381,2036-09-24,820,64,Smartphone,Eletrônicos,2,1230.6228316360646,2461.245663272129,NY,Produto com ótimo custo-benefício.
5382,2036-09-25,361,63,Fone de ouvido,Acessórios,5,1727.8880613871747,8639.440306935874,CA,Atendimento sem problema
5383,2036-09-26,459,50,Tablet,Eletrônicos,2,1847.3983631854899,3694.7967263709797,IL,Excelente produto!
5384,2036-09-27,248,51,Tablet,Eletrônicos,2,74.74014575409409,149.48029150818817,FL,Atendimento excepcional.
5385,2036-09-28,566,72,Smartphone,Eletrônicos,5,770.8486561136593,3854.2432805682965,FL,Entrega rápida!
5386,2036-09-29,673,21,Laptop,Eletrônicos,4,551.6663329360409,2206.6653317441637,IL,Atendimento excepcional.
5387,2036-09-30,946,30,Tablet,Eletrônicos,5,1157.6635481107103,5788.317740553552,FL,Produto com ótimo custo-benefício.
5388,2036-10-01,422,27,Laptop,Eletrônicos,1,1284.081439786577,1284.081439786577,CA,Atendimento sem problema
5389,2036-10-02,923,70,Tablet,Eletrônicos,2,1999.560231330781,3999.120462661562,NY,Sem reclamações.
5390,2036-10-03,738,62,Fone de ouvido,Acessórios,2,1049.886868952905,2099.77373790581,IL,Excelente produto!
5391,2036-10-04,15,18,Smartphone,Eletrônicos,4,1125.360413537676,4501.441654150704,NY,Entrega dentro do prazo previsto.
5392,2036-10-05,736,28,Laptop,Eletrônicos,3,857.9113402210018,2573.734020663005,NY,Produto ok.
5393,2036-10-06,573,67,Laptop,Eletrônicos,5,337.97061378522255,1689.8530689261129,FL,Atendimento excepcional.
5394,2036-10-07,122,26,Fone de ouvido,Acessórios,3,641.483048547167,1924.4491456415008,IL,Atendimento excepcional.
5395,2036-10-08,277,55,Tablet,Eletrônicos,1,531.620589536512,531.620589536512,NY,Produto com ótimo custo-benefício.
5396,2036-10-09,558,40,Laptop,Eletrônicos,5,1612.378398129267,8061.891990646335,TX,Sem reclamações.
5397,2036-10-10,453,30,Tablet,Eletrônicos,1,1114.342022027009,1114.342022027009,CA,Entrega rápida!
5398,2036-10-11,390,22,Fone de ouvido,Acessórios,1,627.5775789199171,627.5775789199171,FL,Muito satisfeito com a compra.
5399,2036-10-12,294,42,Smartphone,Eletrônicos,1,1003.7311606423314,1003.7311606423314,IL,Entrega rápida!
5400,2036-10-13,574,79,Laptop,Eletrônicos,5,476.78652203606026,2383.9326101803013,IL,Produto com defeito
5401,2036-10-14,598,27,Tablet,Eletrônicos,5,410.997943617775,2054.9897180888747,FL,Atendimento sem problema
5402,2036-10-15,446,22,Laptop,Eletrônicos,4,1726.8873626216775,6907.54945048671,NY,Muito satisfeito com a compra.
5403,2036-10-16,210,39,Tablet,Eletrônicos,2,1892.3811662089709,3784.7623324179417,FL,Péssimo atendimento
5404,2036-10-17,590,59,Tablet,Eletrônicos,3,206.02848526262636,618.085455787879,IL,Produto com ótimo custo-benefício.
5405,2036-10-18,714,42,Tablet,Eletrônicos,3,1541.52127901352,4624.5638370405595,TX,Entrega dentro do prazo previsto.
5406,2036-10-19,302,54,Fone de ouvido,Acessórios,1,933.9574960332158,933.9574960332158,NY,Produto com ótimo custo-benefício.
5407,2036-10-20,909,37,Smartphone,Eletrônicos,5,808.4947005510941,4042.4735027554702,FL,Atendimento excepcional.
5408,2036-10-21,223,45,Laptop,Eletrônicos,5,1394.352053618251,6971.760268091255,IL,Produto cumpre o que promete
5409,2036-10-22,734,38,Smartphone,Eletrônicos,1,569.1946864020131,569.1946864020131,IL,Entrega dentro do prazo previsto.
5410,2036-10-23,3,28,Tablet,Eletrônicos,2,90.1333912529954,180.2667825059908,IL,Produto com ótimo custo-benefício.
5411,2036-10-24,990,46,Tablet,Eletrônicos,3,467.30555324902923,1401.9166597470876,TX,Muito satisfeito com a compra.
5412,2036-10-25,518,22,Smartphone,Eletrônicos,4,410.60389958287936,1642.4155983315175,NY,Produto com ótimo custo-benefício.
5413,2036-10-26,93,54,Smartphone,Eletrônicos,2,116.3962940294469,232.7925880588938,FL,Produto cumpre o que promete
5414,2036-10-27,520,66,Laptop,Eletrônicos,5,676.5650612513265,3382.8253062566323,NY,Entrega rápida!
5415,2036-10-28,428,70,Tablet,Eletrônicos,1,975.3111403525727,975.3111403525727,IL,Produto ok.
5416,2036-10-29,493,22,Smartphone,Eletrônicos,3,1484.8659592486279,4454.597877745884,TX,Produto ok.
5417,2036-10-30,235,50,Fone de ouvido,Acessórios,1,685.0395847105639,685.0395847105639,TX,Produto com ótimo custo-benefício.
5418,2036-10-31,620,62,Tablet,Eletrônicos,5,429.35351803259965,2146.767590162998,IL,Produto cumpre o que promete
5419,2036-11-01,161,53,Tablet,Eletrônicos,1,499.7085500445305,499.7085500445305,NY,Produto com ótimo custo-benefício.
5420,2036-11-02,721,25,Laptop,Eletrônicos,3,1787.7953043653433,5363.38591309603,NY,Entrega dentro do prazo previsto.
5421,2036-11-03,752,69,Fone de ouvido,Acessórios,1,449.2047925138691,449.2047925138691,TX,Sem reclamações.
5422,2036-11-04,331,72,Laptop,Eletrônicos,3,1764.519301657195,5293.557904971585,CA,Excelente produto!
5423,2036-11-05,333,23,Fone de ouvido,Acessórios,1,921.843041201201,921.843041201201,TX,Produto com ótimo custo-benefício.
5424,2036-11-06,50,32,Laptop,Eletrônicos,1,1872.0808430796264,1872.0808430796264,TX,Péssimo atendimento
5425,2036-11-07,523,32,Fone de ouvido,Acessórios,3,845.7796657941624,2537.338997382487,FL,Excelente produto!
5426,2036-11-08,863,70,Fone de ouvido,Acessórios,1,396.4817209213438,396.4817209213438,TX,Excelente produto!
5427,2036-11-09,668,65,Fone de ouvido,Acessórios,2,1120.6083619621083,2241.2167239242167,CA,Muito satisfeito com a compra.
5428,2036-11-10,492,26,Smartphone,Eletrônicos,4,1196.0278755556822,4784.111502222729,TX,Produto com ótimo custo-benefício.
5429,2036-11-11,582,78,Tablet,Eletrônicos,2,1289.2041413828758,2578.4082827657517,NY,Muito satisfeito com a compra.
5430,2036-11-12,681,73,Fone de ouvido,Acessórios,4,852.418601015578,3409.674404062312,FL,Atendimento excepcional.
5431,2036-11-13,272,22,Smartphone,Eletrônicos,2,144.7726145492656,289.5452290985312,FL,Atendimento excepcional.
5432,2036-11-14,580,79,Smartphone,Eletrônicos,4,1272.1038497515483,5088.415399006193,TX,Atendimento sem problema
5433,2036-11-15,867,43,Laptop,Eletrônicos,1,1869.408800820595,1869.408800820595,FL,Excelente produto!
5434,2036-11-16,252,40,Tablet,Eletrônicos,3,1917.239325586174,5751.717976758522,FL,Entrega rápida!
5435,2036-11-17,560,33,Tablet,Eletrônicos,3,1213.9264673289786,3641.7794019869357,TX,Muito satisfeito com a compra.
5436,2036-11-18,696,79,Laptop,Eletrônicos,5,88.77968501114205,443.8984250557103,CA,Excelente produto!
5437,2036-11-19,832,76,Tablet,Eletrônicos,4,256.77503765518395,1027.1001506207358,TX,Atendimento excepcional.
5438,2036-11-20,699,74,Laptop,Eletrônicos,5,1676.2815252504133,8381.407626252067,NY,Atendimento excepcional.
5439,2036-11-21,90,56,Smartphone,Eletrônicos,5,1668.0016534240171,8340.008267120085,IL,Excelente produto!
5440,2036-11-22,446,52,Smartphone,Eletrônicos,4,1894.730430273306,7578.921721093224,CA,Excelente produto!
5441,2036-11-23,332,27,Fone de ouvido,Acessórios,3,1149.3601245902855,3448.0803737708566,TX,Produto cumpre o que promete
5442,2036-11-24,139,44,Laptop,Eletrônicos,4,1734.4417742134563,6937.767096853825,CA,Qualidade inferior ao anunciado
5443,2036-11-25,357,33,Smartphone,Eletrônicos,1,1658.5295050796606,1658.5295050796606,IL,Muito satisfeito com a compra.
5444,2036-11-26,601,38,Smartphone,Eletrônicos,5,1199.3705721038452,5996.852860519226,FL,Produto ok.
5445,2036-11-27,274,29,Laptop,Eletrônicos,5,1578.0932290657547,7890.466145328774,FL,Produto com ótimo custo-benefício.
5446,2036-11-28,19,26,Smartphone,Eletrônicos,4,295.1355617993193,1180.5422471972772,IL,Produto cumpre o que promete
5447,2036-11-29,983,33,Tablet,Eletrônicos,5,1296.4453759162345,6482.226879581172,FL,Entrega dentro do prazo previsto.
5448,2036-11-30,311,26,Smartphone,Eletrônicos,3,1909.2293648575283,5727.688094572584,CA,Produto cumpre o que promete
5449,2036-12-01,870,73,Laptop,Eletrônicos,5,365.81712195684514,1829.0856097842257,FL,Sem reclamações.
5450,2036-12-02,886,46,Tablet,Eletrônicos,4,1500.8832295100021,6003.532918040009,IL,Muito satisfeito com a compra.
5451,2036-12-03,978,71,Tablet,Eletrônicos,3,675.5323048196001,2026.5969144588003,IL,Entrega rápida!
5452,2036-12-04,154,40,Smartphone,Eletrônicos,3,1643.3526512497685,4930.057953749306,IL,Muito satisfeito com a compra.
5453,2036-12-05,390,56,Fone de ouvido,Acessórios,5,1409.5613207260517,7047.806603630259,NY,Entrega dentro do prazo previsto.
5454,2036-12-06,260,60,Tablet,Eletrônicos,4,1856.0398023329158,7424.159209331663,CA,Sem reclamações.
5455,2036-12-07,620,66,Laptop,Eletrônicos,5,1438.2740684030957,7191.370342015479,IL,Entrega rápida!
5456,2036-12-08,883,41,Fone de ouvido,Acessórios,1,850.1056601775801,850.1056601775801,CA,Produto com ótimo custo-benefício.
5457,2036-12-09,797,39,Fone de ouvido,Acessórios,1,71.24044225613528,71.24044225613528,NY,Produto cumpre o que promete
5458,2036-12-10,571,72,Tablet,Eletrônicos,3,1596.1879487031151,4788.563846109346,CA,Muito satisfeito com a compra.
5459,2036-12-11,125,48,Smartphone,Eletrônicos,5,846.5066849780408,4232.533424890204,TX,Excelente produto!
5460,2036-12-12,354,27,Fone de ouvido,Acessórios,1,1357.7364849279763,1357.7364849279763,NY,Entrega rápida!
5461,2036-12-13,273,64,Smartphone,Eletrônicos,2,254.87963843441662,509.75927686883324,NY,Entrega rápida!
5462,2036-12-14,619,59,Tablet,Eletrônicos,1,1787.3888400004273,1787.3888400004273,FL,Entrega rápida!
5463,2036-12-15,811,44,Laptop,Eletrônicos,5,899.532704942685,4497.6635247134245,IL,Muito satisfeito com a compra.
5464,2036-12-16,245,51,Fone de ouvido,Acessórios,5,1843.3988809269297,9216.994404634648,NY,Atendimento excepcional.
5465,2036-12-17,848,65,Laptop,Eletrônicos,1,1428.6839958992575,1428.6839958992575,CA,Produto com defeito
5466,2036-12-18,450,56,Smartphone,Eletrônicos,5,286.8514110912038,1434.2570554560189,TX,Entrega rápida!
5467,2036-12-19,930,41,Smartphone,Eletrônicos,5,1179.4333961450136,5897.166980725068,CA,Entrega dentro do prazo previsto.
5468,2036-12-20,247,77,Laptop,Eletrônicos,2,1824.372173486485,3648.74434697297,CA,Entrega dentro do prazo previsto.
5469,2036-12-21,520,38,Tablet,Eletrônicos,3,1609.9425917726912,4829.827775318074,TX,Entrega atrasada
5470,2036-12-22,141,32,Tablet,Eletrônicos,5,865.0617947736874,4325.3089738684375,FL,Produto ok.
5471,2036-12-23,362,34,Fone de ouvido,Acessórios,4,1912.3755746451186,7649.502298580474,IL,Entrega dentro do prazo previsto.
5472,2036-12-24,8,71,Fone de ouvido,Acessórios,3,573.7235525629773,1721.170657688932,NY,Produto ok.
5473,2036-12-25,478,62,Tablet,Eletrônicos,3,781.4600214707158,2344.3800644121475,IL,Excelente produto!
5474,2036-12-26,352,36,Tablet,Eletrônicos,4,1511.9426379092567,6047.770551637027,FL,Entrega rápida!
5475,2036-12-27,996,70,Laptop,Eletrônicos,1,504.1638865702563,504.1638865702563,TX,Produto com ótimo custo-benefício.
5476,2036-12-28,495,42,Smartphone,Eletrônicos,2,1054.9802164211185,2109.960432842237,IL,Excelente produto!
5477,2036-12-29,606,72,Smartphone,Eletrônicos,5,1471.138920703101,7355.694603515504,CA,Produto com ótimo custo-benefício.
5478,2036-12-30,833,57,Fone de ouvido,Acessórios,1,1305.7371439775789,1305.7371439775789,NY,Excelente produto!
5479,2036-12-31,427,39,Tablet,Eletrônicos,4,352.97133253588805,1411.8853301435522,NY,Muito satisfeito com a compra.
5480,2037-01-01,39,58,Laptop,Eletrônicos,2,1277.8376164492774,2555.675232898555,FL,Entrega dentro do prazo previsto.
5481,2037-01-02,593,68,Fone de ouvido,Acessórios,2,1166.785531169959,2333.571062339918,FL,Qualidade inferior ao anunciado
5482,2037-01-03,187,66,Laptop,Eletrônicos,2,1137.7974088262692,2275.5948176525385,TX,Excelente produto!
5483,2037-01-04,596,59,Tablet,Eletrônicos,4,1660.79201374763,6643.16805499052,FL,Muito satisfeito com a compra.
5484,2037-01-05,600,31,Tablet,Eletrônicos,1,408.5972439237771,408.5972439237771,IL,Entrega atrasada
5485,2037-01-06,754,79,Tablet,Eletrônicos,5,1515.5536747347226,7577.768373673613,NY,Entrega dentro do prazo previsto.
5486,2037-01-07,854,78,Smartphone,Eletrônicos,2,1533.8057345834095,3067.611469166819,TX,Produto ok.
5487,2037-01-08,93,77,Tablet,Eletrônicos,2,1459.1586071826932,2918.3172143653865,FL,Excelente produto!
5488,2037-01-09,86,45,Fone de ouvido,Acessórios,1,1036.6382112835822,1036.6382112835822,CA,Atendimento sem problema
5489,2037-01-10,44,29,Smartphone,Eletrônicos,2,821.300558088588,1642.601116177176,NY,Produto cumpre o que promete
5490,2037-01-11,137,44,Laptop,Eletrônicos,2,819.6204621421151,1639.2409242842302,TX,Muito satisfeito com a compra.
5491,2037-01-12,421,69,Fone de ouvido,Acessórios,4,1480.926992187369,5923.707968749476,NY,Produto com ótimo custo-benefício.
5492,2037-01-13,74,41,Fone de ouvido,Acessórios,3,1020.898570036599,3062.695710109797,IL,Muito satisfeito com a compra.
5493,2037-01-14,548,39,Laptop,Eletrônicos,1,709.9457622503074,709.9457622503074,FL,Entrega rápida!
5494,2037-01-15,613,56,Smartphone,Eletrônicos,1,1269.6658845903771,1269.6658845903771,FL,Produto com defeito
5495,2037-01-16,988,79,Fone de ouvido,Acessórios,1,1682.1719579808828,1682.1719579808828,FL,Muito satisfeito com a compra.
5496,2037-01-17,512,78,Fone de ouvido,Acessórios,4,169.9420452781494,679.7681811125976,CA,Produto cumpre o que promete
5497,2037-01-18,156,58,Fone de ouvido,Acessórios,4,1945.6670676543033,7782.668270617213,IL,Entrega dentro do prazo previsto.
5498,2037-01-19,938,67,Smartphone,Eletrônicos,5,238.47128218471343,1192.3564109235672,CA,Entrega rápida!
5499,2037-01-20,255,56,Smartphone,Eletrônicos,4,1047.8893353706906,4191.557341482762,IL,Atendimento sem problema
5500,2037-01-21,171,77,Smartphone,Eletrônicos,1,1142.4086108737024,1142.4086108737024,IL,Atendimento excepcional.
5501,2037-01-22,981,53,Fone de ouvido,Acessórios,5,319.51087545462894,1597.5543772731448,IL,Entrega rápida!
5502,2037-01-23,728,40,Tablet,Eletrônicos,3,1835.407818384475,5506.223455153425,FL,Péssimo atendimento
5503,2037-01-24,170,25,Laptop,Eletrônicos,2,969.3608007203632,1938.7216014407263,FL,Excelente produto!
5504,2037-01-25,764,45,Tablet,Eletrônicos,2,329.085003197767,658.170006395534,FL,Atendimento excepcional.
5505,2037-01-26,872,67,Smartphone,Eletrônicos,5,1437.6441855531532,7188.220927765766,CA,Atendimento sem problema
5506,2037-01-27,322,46,Fone de ouvido,Acessórios,3,1343.6384732230892,4030.915419669268,TX,Atendimento sem problema
5507,2037-01-28,567,32,Fone de ouvido,Acessórios,2,1927.5878610738228,3855.1757221476455,IL,Sem reclamações.
5508,2037-01-29,456,56,Tablet,Eletrônicos,5,910.9568331411091,4554.784165705545,CA,Produto ok.
5509,2037-01-30,944,25,Tablet,Eletrônicos,4,572.2021476712807,2288.808590685123,FL,Excelente produto!
5510,2037-01-31,603,45,Laptop,Eletrônicos,1,166.98831227576107,166.98831227576107,FL,Produto cumpre o que promete
5511,2037-02-01,790,50,Fone de ouvido,Acessórios,3,1479.5869739065254,4438.760921719576,TX,Atendimento sem problema
5512,2037-02-02,613,28,Tablet,Eletrônicos,2,1253.6914939993237,2507.3829879986474,FL,Produto com ótimo custo-benefício.
5513,2037-02-03,155,59,Laptop,Eletrônicos,1,1946.591128056481,1946.591128056481,IL,Produto com ótimo custo-benefício.
5514,2037-02-04,889,54,Smartphone,Eletrônicos,5,1438.7217106170833,7193.608553085416,NY,Excelente produto!
5515,2037-02-05,349,79,Tablet,Eletrônicos,2,1869.6648858795213,3739.3297717590426,FL,Produto com ótimo custo-benefício.
5516,2037-02-06,451,42,Smartphone,Eletrônicos,1,1983.578649820182,1983.578649820182,TX,Muito satisfeito com a compra.
5517,2037-02-07,876,51,Laptop,Eletrônicos,4,885.4407312537373,3541.7629250149494,NY,Entrega dentro do prazo previsto.
5518,2037-02-08,653,39,Smartphone,Eletrônicos,3,343.0752760700903,1029.225828210271,IL,Arrependido da compra
5519,2037-02-09,173,19,Fone de ouvido,Acessórios,5,431.9090149613642,2159.545074806821,IL,Sem reclamações.
5520,2037-02-10,10,68,Fone de ouvido,Acessórios,2,670.8316850690176,1341.6633701380351,IL,Sem reclamações.
5521,2037-02-11,740,33,Smartphone,Eletrônicos,4,1042.3467457792322,4169.386983116929,TX,Entrega rápida!
5522,2037-02-12,265,28,Fone de ouvido,Acessórios,3,288.71899882289455,866.1569964686837,NY,Excelente produto!
5523,2037-02-13,438,31,Laptop,Eletrônicos,3,638.3498501177096,1915.0495503531288,IL,Arrependido da compra
5524,2037-02-14,760,49,Fone de ouvido,Acessórios,4,650.198002396685,2600.79200958674,FL,Sem reclamações.
5525,2037-02-15,247,39,Smartphone,Eletrônicos,2,57.96702718118997,115.93405436237994,NY,Muito satisfeito com a compra.
5526,2037-02-16,667,22,Smartphone,Eletrônicos,3,740.6290423494659,2221.887127048398,IL,Entrega dentro do prazo previsto.
5527,2037-02-17,546,53,Smartphone,Eletrônicos,5,276.49679016510925,1382.4839508255463,NY,Muito satisfeito com a compra.
5528,2037-02-18,499,40,Tablet,Eletrônicos,1,887.9371903416588,887.9371903416588,FL,Produto com ótimo custo-benefício.
5529,2037-02-19,129,79,Smartphone,Eletrônicos,5,433.24663793731077,2166.233189686554,CA,Produto ok.
5530,2037-02-20,672,36,Laptop,Eletrônicos,3,1653.1227674017323,4959.368302205197,IL,Sem reclamações.
5531,2037-02-21,601,46,Fone de ouvido,Acessórios,1,207.02443790895595,207.02443790895595,FL,Excelente produto!
5532,2037-02-22,605,59,Fone de ouvido,Acessórios,4,1738.0378412654902,6952.151365061961,TX,Muito satisfeito com a compra.
5533,2037-02-23,327,40,Tablet,Eletrônicos,1,1182.0269002729667,1182.0269002729667,IL,Muito satisfeito com a compra.
5534,2037-02-24,753,77,Tablet,Eletrônicos,1,944.3492932367972,944.3492932367972,CA,Atendimento sem problema
5535,2037-02-25,835,26,Laptop,Eletrônicos,1,1121.9975179431249,1121.9975179431249,FL,Excelente produto!
5536,2037-02-26,980,35,Smartphone,Eletrônicos,3,783.412801896455,2350.238405689365,FL,Péssimo atendimento
5537,2037-02-27,404,48,Tablet,Eletrônicos,2,298.8432147342929,597.6864294685859,NY,Atendimento sem problema
5538,2037-02-28,629,54,Fone de ouvido,Acessórios,3,1543.465640778371,4630.396922335112,IL,Excelente produto!
5539,2037-03-01,606,34,Tablet,Eletrônicos,2,1859.4276006880102,3718.8552013760204,CA,Produto ok.
5540,2037-03-02,675,72,Tablet,Eletrônicos,4,1902.631865083736,7610.527460334944,TX,Excelente produto!
5541,2037-03-03,611,35,Smartphone,Eletrônicos,4,1357.8874371343518,5431.549748537407,NY,Atendimento excepcional.
5542,2037-03-04,625,44,Tablet,Eletrônicos,4,850.1774817075011,3400.7099268300044,IL,Produto com ótimo custo-benefício.
5543,2037-03-05,359,38,Laptop,Eletrônicos,4,982.8019264391681,3931.2077057566726,CA,Péssimo atendimento
5544,2037-03-06,603,18,Fone de ouvido,Acessórios,4,1331.0831091291655,5324.332436516662,NY,Muito satisfeito com a compra.
5545,2037-03-07,858,49,Smartphone,Eletrônicos,5,1654.9914071912783,8274.957035956391,CA,Entrega dentro do prazo previsto.
5546,2037-03-08,718,31,Fone de ouvido,Acessórios,3,780.4059182089289,2341.2177546267867,CA,Atendimento excepcional.
5547,2037-03-09,17,76,Laptop,Eletrônicos,2,1837.723388323167,3675.446776646334,NY,Muito satisfeito com a compra.
5548,2037-03-10,274,63,Laptop,Eletrônicos,4,682.3307021146951,2729.3228084587804,NY,Produto cumpre o que promete
5549,2037-03-11,685,31,Tablet,Eletrônicos,5,1085.1765618880481,5425.882809440241,IL,Produto ok.
5550,2037-03-12,116,50,Tablet,Eletrônicos,5,1924.6555100694466,9623.277550347233,NY,Entrega rápida!
5551,2037-03-13,861,53,Tablet,Eletrônicos,5,1879.4878850799398,9397.4394253997,IL,Entrega rápida!
5552,2037-03-14,980,72,Fone de ouvido,Acessórios,3,1406.7029245791111,4220.108773737334,CA,Muito satisfeito com a compra.
5553,2037-03-15,693,56,Laptop,Eletrônicos,4,682.892379226267,2731.569516905068,NY,Atendimento excepcional.
5554,2037-03-16,91,73,Smartphone,Eletrônicos,5,477.11831470880685,2385.5915735440344,IL,Produto cumpre o que promete
5555,2037-03-17,82,29,Tablet,Eletrônicos,5,206.27954290041123,1031.3977145020563,IL,Atendimento excepcional.
5556,2037-03-18,324,62,Fone de ouvido,Acessórios,4,1431.8760892418015,5727.504356967206,TX,Sem reclamações.
5557,2037-03-19,961,42,Tablet,Eletrônicos,3,1031.7288533039696,3095.1865599119087,IL,Produto cumpre o que promete
5558,2037-03-20,114,32,Laptop,Eletrônicos,5,1165.9610031913016,5829.805015956508,IL,Entrega rápida!
5559,2037-03-21,769,37,Smartphone,Eletrônicos,2,971.1647391551888,1942.3294783103777,TX,Entrega rápida!
5560,2037-03-22,58,51,Laptop,Eletrônicos,1,991.7455454682137,991.7455454682137,FL,Produto com ótimo custo-benefício.
5561,2037-03-23,154,75,Fone de ouvido,Acessórios,1,1163.9835574496822,1163.9835574496822,NY,Atendimento excepcional.
5562,2037-03-24,877,77,Tablet,Eletrônicos,1,1832.8109120432734,1832.8109120432734,TX,Produto cumpre o que promete
5563,2037-03-25,404,31,Laptop,Eletrônicos,3,107.26428396269301,321.79285188807904,IL,Entrega rápida!
5564,2037-03-26,628,47,Fone de ouvido,Acessórios,5,1613.1917201676665,8065.958600838332,IL,Entrega dentro do prazo previsto.
5565,2037-03-27,855,61,Tablet,Eletrônicos,1,811.5067080886181,811.5067080886181,NY,Excelente produto!
5566,2037-03-28,266,30,Smartphone,Eletrônicos,1,1502.6023212018495,1502.6023212018495,CA,Excelente produto!
5567,2037-03-29,315,31,Laptop,Eletrônicos,4,1899.626342026495,7598.50536810598,TX,Produto com ótimo custo-benefício.
5568,2037-03-30,715,46,Tablet,Eletrônicos,5,647.2596373763536,3236.298186881768,FL,Entrega dentro do prazo previsto.
5569,2037-03-31,41,43,Tablet,Eletrônicos,5,224.6315416504079,1123.1577082520396,NY,Produto com ótimo custo-benefício.
5570,2037-04-01,105,20,Tablet,Eletrônicos,4,502.981950814105,2011.92780325642,NY,Produto cumpre o que promete
5571,2037-04-02,901,42,Tablet,Eletrônicos,5,483.0810206694971,2415.4051033474852,TX,Atendimento excepcional.
5572,2037-04-03,890,44,Laptop,Eletrônicos,2,1496.6063640474954,2993.212728094991,IL,Entrega rápida!
